#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
E_enclense_NIO-1109       -         T-box                RF00230    cm        1      224   770706   770501      -    no    1 0.47   0.0  129.8   2.4e-29 !   -
E_antarcticum_dsm14480    -         T-box                RF00230    cm        1      224  2655803  2656035      +    no    1 0.51   0.0  129.7   2.5e-29 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224   691417   691645      +    no    1 0.50   0.0  129.7   2.5e-29 !   -
E_sp_U13-1                -         T-box                RF00230    cm        1      224  2637151  2636930      -    no    1 0.52   0.0  129.5   2.8e-29 !   -
E_sp_ZWU0009_fita         -         T-box                RF00230    cm        1      224  2239080  2238859      -    no    1 0.52   0.0  129.5   2.8e-29 !   -
E_acetylicum_DSM_20416    -         T-box                RF00230    cm        1      224  1739790  1739569      -    no    1 0.52   0.0  129.5   2.8e-29 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224  2383893  2384101      +    no    1 0.52   0.0  129.5   2.9e-29 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224  2337870  2337649      -    no    1 0.50   0.0  129.2   3.3e-29 !   -
Ealkaliphilum_12_1        -         T-box                RF00230    cm        1      224  2710449  2710241      -    no    1 0.50   0.0  128.7   4.6e-29 !   -
E_sp_MH3                  -         T-box                RF00230    cm        1      224  2146912  2146691      -    no    1 0.52   0.0  128.3   5.7e-29 !   -
E_enclense_NIO-1109       -         T-box                RF00230    cm        1      224   741156   741377      +    no    1 0.52   0.0  128.3   5.7e-29 !   -
E_indicum_HHS_31          -         T-box                RF00230    cm        1      224  1754564  1754343      -    no    1 0.52   0.0  128.3   5.7e-29 !   -
Echiriqhuca               -         T-box                RF00230    cm        1      224   255107   255336      +    no    1 0.53   0.0  128.1   6.6e-29 !   -
E_oxidotolerans_JCM_12280 -         T-box                RF00230    cm        1      224  2597546  2597780      +    no    1 0.53   0.0  127.8   7.5e-29 !   -
E_oxidotolerans_JCM_12280 -         T-box                RF00230    cm        1      224  2597833  2598079      +    no    1 0.49   0.0  127.6   8.9e-29 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224   763050   763280      +    no    1 0.53   0.0  127.5   9.2e-29 !   -
Ealkaliphilum_12_1        -         T-box                RF00230    cm        1      224  2259023  2259252      +    no    1 0.54   0.0  127.4   9.9e-29 !   -
Emexicanum                -         T-box                RF00230    cm        1      224  1968679  1968450      -    no    1 0.53   0.0  127.0   1.2e-28 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224  2613766  2613987      +    no    1 0.53   0.0  126.8   1.4e-28 !   -
Ealkaliphilum_12_1        -         T-box                RF00230    cm        1      224  1404585  1404362      -    no    1 0.54   0.0  126.8   1.4e-28 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224   763332   763565      +    no    1 0.53   0.0  126.8   1.4e-28 !   -
Ealkaliphilum_12_1        -         T-box                RF00230    cm        1      224  2188619  2188827      +    no    1 0.53   0.0  126.7   1.4e-28 !   -
Emexicanum                -         T-box                RF00230    cm        1      224   212043   212263      +    no    1 0.55   0.0  126.6   1.5e-28 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224   448960   449168      +    no    1 0.52   0.0  126.6   1.6e-28 !   -
E_acetylicum_DSM_20416    -         T-box                RF00230    cm        1      224  1938515  1938293      -    no    1 0.52   0.0  126.4   1.8e-28 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224  2707931  2707724      -    no    1 0.47   0.0  126.3   1.9e-28 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224  1449372  1449588      +    no    1 0.51   0.0  126.1   2.1e-28 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224  2233823  2234030      +    no    1 0.46   0.0  125.7   2.8e-28 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224  2483109  2482886      -    no    1 0.55   0.0  125.6   2.9e-28 !   -
Ealkaliphilum_12_1        -         T-box                RF00230    cm        1      224   344779   344995      +    no    1 0.51   0.0  125.4   3.2e-28 !   -
E_sp_U13-1                -         T-box                RF00230    cm        1      224  1425712  1425963      +    no    1 0.53   0.0  125.2   3.6e-28 !   -
E_sp_ZWU0009_fita         -         T-box                RF00230    cm        1      224   988622   988873      +    no    1 0.53   0.0  125.2   3.6e-28 !   -
E_acetylicum_DSM_20416    -         T-box                RF00230    cm        1      224   536547   536798      +    no    1 0.53   0.0  125.2   3.6e-28 !   -
E_sibiricum_255-15        -         T-box                RF00230    cm        1      224  2202587  2202386      -    no    1 0.47   0.0  125.1   3.7e-28 !   -
E_sp_ZWU0009_fita         -         T-box                RF00230    cm        1      224  2437863  2437641      -    no    1 0.52   0.0  125.0     4e-28 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224  1675234  1675026      -    no    1 0.51   0.0  124.2   6.6e-28 !   -
E_sp_MH3                  -         T-box                RF00230    cm        1      224   940983   941234      +    no    1 0.53   0.0  124.1   6.8e-28 !   -
E_enclense_NIO-1109       -         T-box                RF00230    cm        1      224  1553246  1553497      +    no    1 0.53   0.0  124.1   6.8e-28 !   -
E_indicum_HHS_31          -         T-box                RF00230    cm        1      224   592841   593092      +    no    1 0.53   0.0  124.1   6.8e-28 !   -
Echiriqhuca               -         T-box                RF00230    cm        1      224  2897737  2897944      +    no    1 0.53   0.0  124.0   7.2e-28 !   -
Emexicanum                -         T-box                RF00230    cm        1      224  2926338  2926131      -    no    1 0.53   0.0  124.0   7.2e-28 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224   500037   500245      +    no    1 0.51   0.0  124.0   7.3e-28 !   -
E_profundum_PHM_11        -         T-box                RF00230    cm        1      224   463568   463776      +    no    1 0.51   0.0  124.0   7.4e-28 !   -
E_enclense_NIO-1109       -         T-box                RF00230    cm        1      224   548685   548907      +    no    1 0.52   0.0  123.9   7.7e-28 !   -
E_indicum_HHS_31          -         T-box                RF00230    cm        1      224    50594    50372      -    no    1 0.53   0.0  123.7   8.6e-28 !   -
E_oxidotolerans_JCM_12280 -         T-box                RF00230    cm        1      224   804874   804652      -    no    1 0.52   0.0  123.7   8.8e-28 !   -
Emexicanum                -         T-box                RF00230    cm        1      224  1270677  1270459      -    no    1 0.52   0.0  123.6   9.5e-28 !   -
E_antarcticum_dsm14480    -         T-box                RF00230    cm        1      224   735722   735501      -    no    1 0.51   0.0  123.3   1.1e-27 !   -
E_sp_U13-1                -         T-box                RF00230    cm        1      224  2835788  2835566      -    no    1 0.52   0.0  123.3   1.2e-27 !   -
E_antarcticum_dsm14480    -         T-box                RF00230    cm        1      224   690393   690190      -    no    1 0.47   0.0  123.2   1.2e-27 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224   381531   381260      -    no    1 0.43   0.0  123.2   1.2e-27 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224   691694   691921      +    no    1 0.54   0.0  122.5   1.8e-27 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224  1419689  1419462      -    no    1 0.53   0.0  122.5   1.8e-27 !   -
Echiriqhuca               -         T-box                RF00230    cm        1      224   918601   918819      +    no    1 0.53   0.0  121.9   2.6e-27 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224  1335398  1335613      +    no    1 0.50   0.0  120.9   4.8e-27 !   -
E_profundum_PHM_11        -         T-box                RF00230    cm        1      224   692192   692419      +    no    1 0.53   0.0  120.8     5e-27 !   -
E_marinum_DSM_16307       -         T-box                RF00230    cm        1      224   165099   164888      -    no    1 0.52   0.0  120.8   5.1e-27 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224  1988392  1988603      +    no    1 0.51   0.0  120.6   5.7e-27 !   -
Ealkaliphilum_12_1        -         T-box                RF00230    cm        1      224   385682   385879      +    no    1 0.51   0.0  120.5   5.9e-27 !   -
E_sp_MH3                  -         T-box                RF00230    cm        1      224  2339070  2338848      -    no    1 0.53   0.0  120.4   6.2e-27 !   -
E_profundum_PHM_11        -         T-box                RF00230    cm        1      224   154018   153807      -    no    1 0.50   0.0  120.0   8.1e-27 !   -
E_sp_MH3                  -         T-box                RF00230    cm        1      224   589042   589289      +    no    1 0.53   0.0  119.4   1.1e-26 !   -
E_sp_U13-1                -         T-box                RF00230    cm        1      224  1074209  1074456      +    no    1 0.53   0.0  119.4   1.1e-26 !   -
E_sp_ZWU0009_fita         -         T-box                RF00230    cm        1      224   635561   635808      +    no    1 0.53   0.0  119.4   1.1e-26 !   -
E_enclense_NIO-1109       -         T-box                RF00230    cm        1      224  2700488  2700735      +    no    1 0.53   0.0  119.4   1.1e-26 !   -
E_indicum_HHS_31          -         T-box                RF00230    cm        1      224  2691510  2691263      -    no    1 0.53   0.0  119.4   1.1e-26 !   -
E_acetylicum_DSM_20416    -         T-box                RF00230    cm        1      224   194617   194864      +    no    1 0.53   0.0  119.4   1.1e-26 !   -
Echiriqhuca               -         T-box                RF00230    cm        1      224   598127   597904      -    no    1 0.57   0.0  119.4   1.1e-26 !   -
E_indicum_HHS_31          -         T-box                RF00230    cm        1      224   956812   957057      +    no    1 0.48   0.0  118.7   1.8e-26 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224   188200   187947      -    no    1 0.51   0.0  118.3   2.2e-26 !   -
E_sp_AT1b                 -         T-box                RF00230    cm        1      224   689252   689037      -    no    1 0.51   0.0  118.3   2.2e-26 !   -
E_profundum_PHM_11        -         T-box                RF00230    cm        1      224  1378015  1378230      +    no    1 0.51   0.0  118.3   2.2e-26 !   -
E_profundum_PHM_11        -         T-box                RF00230    cm        1      224  2347416  2347182      -    no    1 0.54   0.0  118.1   2.4e-26 !   -
E_sp_MH3                  -         T-box                RF00230    cm        1      224  1348603  1348848      +    no    1 0.50   0.0  118.1   2.5e-26 !   -
Eaurantiacum              -         T-box                RF00230    cm        1      224  2420977  2420742      -    no    1 0.53   0.0  118.1   2.5e-26 !   -
E_sp_U13-1                -         T-box                RF00230    cm        1      224  2793848  2793642      -    no    1 0.49   0.0  117.9   2.7e-26 !   -
E_sp_ZWU0009_fita         -         T-box                RF00230    cm        1      224  2395762  2395556      -    no    1 0.49   0.0  117.9   2.7e-26 !   -
E_acetylicum_DSM_20416    -         T-box                RF00230    cm        1      224  1896431  1896225      -    no    1 0.49   0.0  117.9   2.7e-26 !   -
